workerid,img_order,selection,type,id,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
2,"[u'good', u'bad']",target,looks like,hammer,9,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",competitor,looks like,panda,10,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",competitor,looks like,cake,11,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,null,left,left,control_3,12,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,house,13,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,null,left,left,control_1,14,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,zebra,15,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,waspsnest,16,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",competitor,looks like,tadpole,17,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",competitor,looks like,rainbow,18,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,null,right,right,control_2,19,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,wheel,20,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,null,right,right,control_4,21,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",competitor,looks like,shark,22,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",competitor,looks like,sundial,23,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",competitor,looks like,railroad,24,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",competitor,looks like,spoon,25,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'good', u'bad']",target,looks like,reindeer,26,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",target,looks like,sailboat,27,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
2,"[u'bad', u'good']",competitor,looks like,skateboard,28,English,1,Male,29,,,Yes,.75,3,Linux,1080,1920,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3R6BYFZZP8BSVFDWCKC4NUX7MFDFXZ,2,Submitted,Tue Nov 20 06:10:14 CST 2018,Mon Nov 19 13:21:13 CST 2018,Mon Nov 19 13:30:14 CST 2018,,,,,,[],"""nottarget""",1.1110166666666668
3,"[u'bad', u'good']",target,looks like,baseball,1,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",competitor,looks like,horse,2,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",target,looks like,cat,3,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,null,left,left,control_3,4,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",competitor,looks like,rabbit,5,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'good', u'bad']",competitor,looks like,panda,6,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",target,looks like,house,7,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",competitor,looks like,hedgehog,8,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",competitor,looks like,monkey,9,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",target,looks like,hammer,10,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'good', u'bad']",competitor,looks like,cake,11,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
3,"[u'bad', u'good']",target,looks like,mouse,12,english,1,Male,30,no,Thank you ,Yes,.75,3,Windows,768,1360,Chrome,35F6NGNVM8I5CLRCZP8TMG3W3P47T0,3WDXCWYEATPE3TZR4WQ6H2S7KNZYJ9,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$0.75,Mon Nov 19 13:20:55 CST 2018,8,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Dec 19 13:20:55 CST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8I5CLRCZP8TMG3W3P47T0,37M28K1J0RCW44RZK0BBIKE1E1MJA3,3,Submitted,Tue Nov 20 06:13:50 CST 2018,Mon Nov 19 13:28:28 CST 2018,Mon Nov 19 13:33:50 CST 2018,,,,,,[],"""target""",2.0946333333333333
